player_id,player_name,team_id,team_name,season_id,season_year,season_type,games_played,games_started,rushing_yards,rushing_touchdowns,receiving_yards,receiving_touchdowns,kick_return_yards,fumbles,fetched_at
0cd56f20-55d3-11f0-8ba3-059567f97ec8,Player_0cd56f,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:16:23.143676+00:00
0df3ae40-74bd-11f0-addf-d95e01ada62f,Player_0df3ae,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:16:25.201055+00:00
0e40e373-9eb9-49d5-9c85-ee6e7aa52fc3,Player_0e40e3,,,17d91be7-4bd3-4407-80e2-eca205c9284a,2020,REG,,,,,,,,,2026-04-16 13:16:27.236974+00:00
0e40e373-9eb9-49d5-9c85-ee6e7aa52fc3,Player_0e40e3,,,d1132b13-2c29-4e6d-9011-b627c7fd9a17,2021,REG,,,,,,,,,2026-04-16 13:16:27.236984+00:00
0e40e373-9eb9-49d5-9c85-ee6e7aa52fc3,Player_0e40e3,,,ff53e5e4-10ef-4842-a0b7-b489956fa07e,2022,REG,,,,,,,,,2026-04-16 13:16:27.236988+00:00
0e40e373-9eb9-49d5-9c85-ee6e7aa52fc3,Player_0e40e3,,,f58c6dbf-9dfe-487e-8b0b-af66af887206,2023,REG,,,,,,,,,2026-04-16 13:16:27.236992+00:00
0e40e373-9eb9-49d5-9c85-ee6e7aa52fc3,Player_0e40e3,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:16:27.236995+00:00
0ffc9700-8ecb-11ec-8d02-85ead82574a9,Player_0ffc97,,,ff53e5e4-10ef-4842-a0b7-b489956fa07e,2022,REG,,,,,,,,,2026-04-16 13:16:29.084883+00:00
0ffc9700-8ecb-11ec-8d02-85ead82574a9,Player_0ffc97,,,f58c6dbf-9dfe-487e-8b0b-af66af887206,2023,REG,,,,,,,,,2026-04-16 13:16:29.084891+00:00
0ffc9700-8ecb-11ec-8d02-85ead82574a9,Player_0ffc97,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:16:29.084894+00:00
0ffc9700-8ecb-11ec-8d02-85ead82574a9,Player_0ffc97,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:16:29.084896+00:00
10626c40-5513-11ef-830c-e539946aedf9,Player_10626c,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:16:31.190977+00:00
10626c40-5513-11ef-830c-e539946aedf9,Player_10626c,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:16:31.190985+00:00
109eeb62-2c58-4600-a9e1-22cd82316dde,Player_109eeb,,,a89f105a-fe49-4331-b638-4ee12dae0493,2019,REG,,,,,,,,,2026-04-16 13:16:33.021176+00:00
109eeb62-2c58-4600-a9e1-22cd82316dde,Player_109eeb,,,17d91be7-4bd3-4407-80e2-eca205c9284a,2020,REG,,,,,,,,,2026-04-16 13:16:33.021184+00:00
109eeb62-2c58-4600-a9e1-22cd82316dde,Player_109eeb,,,d1132b13-2c29-4e6d-9011-b627c7fd9a17,2021,REG,,,,,,,,,2026-04-16 13:16:33.021186+00:00
109eeb62-2c58-4600-a9e1-22cd82316dde,Player_109eeb,,,ff53e5e4-10ef-4842-a0b7-b489956fa07e,2022,REG,,,,,,,,,2026-04-16 13:16:33.021189+00:00
109eeb62-2c58-4600-a9e1-22cd82316dde,Player_109eeb,,,f58c6dbf-9dfe-487e-8b0b-af66af887206,2023,REG,,,,,,,,,2026-04-16 13:16:33.021192+00:00
109eeb62-2c58-4600-a9e1-22cd82316dde,Player_109eeb,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:16:33.021194+00:00
109eeb62-2c58-4600-a9e1-22cd82316dde,Player_109eeb,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:16:33.021196+00:00
11723729-0313-461b-b439-f160fed91704,Player_117237,,,d1132b13-2c29-4e6d-9011-b627c7fd9a17,2021,REG,,,,,,,,,2026-04-16 13:16:35.009757+00:00
11723729-0313-461b-b439-f160fed91704,Player_117237,,,ff53e5e4-10ef-4842-a0b7-b489956fa07e,2022,REG,,,,,,,,,2026-04-16 13:16:35.009772+00:00
11723729-0313-461b-b439-f160fed91704,Player_117237,,,f58c6dbf-9dfe-487e-8b0b-af66af887206,2023,REG,,,,,,,,,2026-04-16 13:16:35.009775+00:00
11723729-0313-461b-b439-f160fed91704,Player_117237,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:16:35.009777+00:00
11723729-0313-461b-b439-f160fed91704,Player_117237,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:16:35.009779+00:00
12522540-0c4a-11ed-834d-b52ea748578e,Player_125225,,,ff53e5e4-10ef-4842-a0b7-b489956fa07e,2022,REG,,,,,,,,,2026-04-16 13:16:36.816892+00:00
12522540-0c4a-11ed-834d-b52ea748578e,Player_125225,,,f58c6dbf-9dfe-487e-8b0b-af66af887206,2023,REG,,,,,,,,,2026-04-16 13:16:36.816901+00:00
12522540-0c4a-11ed-834d-b52ea748578e,Player_125225,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:16:36.816903+00:00
12522540-0c4a-11ed-834d-b52ea748578e,Player_125225,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:16:36.816905+00:00
188ad070-f96f-11ed-a7e6-5b9f42549cff,Player_188ad0,,,f58c6dbf-9dfe-487e-8b0b-af66af887206,2023,REG,,,,,,,,,2026-04-16 13:16:38.650658+00:00
188ad070-f96f-11ed-a7e6-5b9f42549cff,Player_188ad0,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:16:38.650665+00:00
188ad070-f96f-11ed-a7e6-5b9f42549cff,Player_188ad0,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:16:38.650668+00:00
1d6051f0-c602-11ee-a136-e78d78ebe5d6,Player_1d6051,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:16:40.510325+00:00
1d6051f0-c602-11ee-a136-e78d78ebe5d6,Player_1d6051,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:16:40.510333+00:00
2051aa40-9002-11ec-8556-6fa97bcffaf0,Player_2051aa,,,ff53e5e4-10ef-4842-a0b7-b489956fa07e,2022,REG,,,,,,,,,2026-04-16 13:16:42.387130+00:00
2051aa40-9002-11ec-8556-6fa97bcffaf0,Player_2051aa,,,f58c6dbf-9dfe-487e-8b0b-af66af887206,2023,REG,,,,,,,,,2026-04-16 13:16:42.387140+00:00
2051aa40-9002-11ec-8556-6fa97bcffaf0,Player_2051aa,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:16:42.387144+00:00
2051aa40-9002-11ec-8556-6fa97bcffaf0,Player_2051aa,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:16:42.387147+00:00
24521cb3-4799-4130-903a-07e2add18eaf,Player_24521c,,,17d91be7-4bd3-4407-80e2-eca205c9284a,2020,REG,,,,,,,,,2026-04-16 13:16:44.284271+00:00
24521cb3-4799-4130-903a-07e2add18eaf,Player_24521c,,,d1132b13-2c29-4e6d-9011-b627c7fd9a17,2021,REG,,,,,,,,,2026-04-16 13:16:44.284280+00:00
24521cb3-4799-4130-903a-07e2add18eaf,Player_24521c,,,ff53e5e4-10ef-4842-a0b7-b489956fa07e,2022,REG,,,,,,,,,2026-04-16 13:16:44.284282+00:00
24521cb3-4799-4130-903a-07e2add18eaf,Player_24521c,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:16:44.284285+00:00
24521cb3-4799-4130-903a-07e2add18eaf,Player_24521c,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:16:44.284287+00:00
25379af0-5daa-11f0-9d42-bbf85d3c3e0a,Player_25379a,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:16:46.070369+00:00
27c2d1c0-993c-11ed-961f-17b5255c6c3e,Player_27c2d1,,,f58c6dbf-9dfe-487e-8b0b-af66af887206,2023,REG,,,,,,,,,2026-04-16 13:16:48.884644+00:00
27c2d1c0-993c-11ed-961f-17b5255c6c3e,Player_27c2d1,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:16:48.884655+00:00
27c2d1c0-993c-11ed-961f-17b5255c6c3e,Player_27c2d1,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:16:48.884659+00:00
28794af0-c06d-11ee-86a6-9d30df5b5397,Player_28794a,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:16:50.734311+00:00
28794af0-c06d-11ee-86a6-9d30df5b5397,Player_28794a,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:16:50.734319+00:00
291247a0-5dab-11f0-ae7d-0b5add8e8157,Player_291247,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:16:52.629457+00:00
2a0f33d5-3ddc-4eac-930e-250b630ac785,Player_2a0f33,,,d1132b13-2c29-4e6d-9011-b627c7fd9a17,2021,REG,,,,,,,,,2026-04-16 13:16:54.422209+00:00
2a0f33d5-3ddc-4eac-930e-250b630ac785,Player_2a0f33,,,ff53e5e4-10ef-4842-a0b7-b489956fa07e,2022,REG,,,,,,,,,2026-04-16 13:16:54.422217+00:00
2a0f33d5-3ddc-4eac-930e-250b630ac785,Player_2a0f33,,,f58c6dbf-9dfe-487e-8b0b-af66af887206,2023,REG,,,,,,,,,2026-04-16 13:16:54.422220+00:00
2a0f33d5-3ddc-4eac-930e-250b630ac785,Player_2a0f33,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:16:54.422223+00:00
2a0f33d5-3ddc-4eac-930e-250b630ac785,Player_2a0f33,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:16:54.422225+00:00
2c0ef5c8-26e3-495a-83c1-c5dfaf726332,Player_2c0ef5,,,d1132b13-2c29-4e6d-9011-b627c7fd9a17,2021,REG,,,,,,,,,2026-04-16 13:16:56.250141+00:00
2c0ef5c8-26e3-495a-83c1-c5dfaf726332,Player_2c0ef5,,,ff53e5e4-10ef-4842-a0b7-b489956fa07e,2022,REG,,,,,,,,,2026-04-16 13:16:56.250149+00:00
2c0ef5c8-26e3-495a-83c1-c5dfaf726332,Player_2c0ef5,,,f58c6dbf-9dfe-487e-8b0b-af66af887206,2023,REG,,,,,,,,,2026-04-16 13:16:56.250153+00:00
2c0ef5c8-26e3-495a-83c1-c5dfaf726332,Player_2c0ef5,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:16:56.250155+00:00
2c0ef5c8-26e3-495a-83c1-c5dfaf726332,Player_2c0ef5,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:16:56.250157+00:00
3423a3a5-3ffc-4702-bae4-d016cb9c55bb,Player_3423a3,,,17d91be7-4bd3-4407-80e2-eca205c9284a,2020,REG,,,,,,,,,2026-04-16 13:16:58.053079+00:00
3423a3a5-3ffc-4702-bae4-d016cb9c55bb,Player_3423a3,,,d1132b13-2c29-4e6d-9011-b627c7fd9a17,2021,REG,,,,,,,,,2026-04-16 13:16:58.053087+00:00
3423a3a5-3ffc-4702-bae4-d016cb9c55bb,Player_3423a3,,,ff53e5e4-10ef-4842-a0b7-b489956fa07e,2022,REG,,,,,,,,,2026-04-16 13:16:58.053090+00:00
3423a3a5-3ffc-4702-bae4-d016cb9c55bb,Player_3423a3,,,f58c6dbf-9dfe-487e-8b0b-af66af887206,2023,REG,,,,,,,,,2026-04-16 13:16:58.053092+00:00
3423a3a5-3ffc-4702-bae4-d016cb9c55bb,Player_3423a3,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:16:58.053094+00:00
3423a3a5-3ffc-4702-bae4-d016cb9c55bb,Player_3423a3,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:16:58.053098+00:00
370cf600-c600-11ee-a136-e78d78ebe5d6,Player_370cf6,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:17:00.030293+00:00
370cf600-c600-11ee-a136-e78d78ebe5d6,Player_370cf6,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:17:00.030307+00:00
37ed7580-c601-11ee-a136-e78d78ebe5d6,Player_37ed75,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:17:01.888039+00:00
37ed7580-c601-11ee-a136-e78d78ebe5d6,Player_37ed75,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:17:01.888050+00:00
39f1cb80-5510-11ef-830c-e539946aedf9,Player_39f1cb,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:17:03.840932+00:00
39f1cb80-5510-11ef-830c-e539946aedf9,Player_39f1cb,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:17:03.840945+00:00
3b6ea290-edf9-11ee-8f73-394a1207192d,Player_3b6ea2,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:17:05.670768+00:00
3b6ea290-edf9-11ee-8f73-394a1207192d,Player_3b6ea2,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:17:05.670776+00:00
3ece6d70-0fd2-11f0-afee-8b37bdbeabef,Player_3ece6d,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:17:07.530185+00:00
3efdb810-0b7f-11ec-88fe-27c45d3b5fb1,Player_3efdb8,,,d1132b13-2c29-4e6d-9011-b627c7fd9a17,2021,REG,,,,,,,,,2026-04-16 13:17:09.514912+00:00
3efdb810-0b7f-11ec-88fe-27c45d3b5fb1,Player_3efdb8,,,ff53e5e4-10ef-4842-a0b7-b489956fa07e,2022,REG,,,,,,,,,2026-04-16 13:17:09.514920+00:00
3efdb810-0b7f-11ec-88fe-27c45d3b5fb1,Player_3efdb8,,,f58c6dbf-9dfe-487e-8b0b-af66af887206,2023,REG,,,,,,,,,2026-04-16 13:17:09.514923+00:00
3efdb810-0b7f-11ec-88fe-27c45d3b5fb1,Player_3efdb8,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:17:09.514926+00:00
3efdb810-0b7f-11ec-88fe-27c45d3b5fb1,Player_3efdb8,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:17:09.514928+00:00
3fcec0e0-c603-11ee-a136-e78d78ebe5d6,Player_3fcec0,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:17:11.654258+00:00
3fcec0e0-c603-11ee-a136-e78d78ebe5d6,Player_3fcec0,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:17:11.654266+00:00
432ada80-0ad0-11ec-9466-75df4dae1e10,Player_432ada,,,d1132b13-2c29-4e6d-9011-b627c7fd9a17,2021,REG,,,,,,,,,2026-04-16 13:17:13.432730+00:00
432ada80-0ad0-11ec-9466-75df4dae1e10,Player_432ada,,,ff53e5e4-10ef-4842-a0b7-b489956fa07e,2022,REG,,,,,,,,,2026-04-16 13:17:13.432741+00:00
432ada80-0ad0-11ec-9466-75df4dae1e10,Player_432ada,,,f58c6dbf-9dfe-487e-8b0b-af66af887206,2023,REG,,,,,,,,,2026-04-16 13:17:13.432745+00:00
432ada80-0ad0-11ec-9466-75df4dae1e10,Player_432ada,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:17:13.432749+00:00
432ada80-0ad0-11ec-9466-75df4dae1e10,Player_432ada,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:17:13.432752+00:00
491c0c80-c06c-11ee-86a6-9d30df5b5397,Player_491c0c,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:17:15.272240+00:00
491c0c80-c06c-11ee-86a6-9d30df5b5397,Player_491c0c,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:17:15.272248+00:00
49eaf800-8a82-11ec-9b75-81689e0737c4,Player_49eaf8,,,ff53e5e4-10ef-4842-a0b7-b489956fa07e,2022,REG,,,,,,,,,2026-04-16 13:17:17.081174+00:00
49eaf800-8a82-11ec-9b75-81689e0737c4,Player_49eaf8,,,f58c6dbf-9dfe-487e-8b0b-af66af887206,2023,REG,,,,,,,,,2026-04-16 13:17:17.081181+00:00
49eaf800-8a82-11ec-9b75-81689e0737c4,Player_49eaf8,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:17:17.081184+00:00
49eaf800-8a82-11ec-9b75-81689e0737c4,Player_49eaf8,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:17:17.081186+00:00
4b9b73f0-9daf-11ed-affb-d7de6d7f398d,Player_4b9b73,,,f58c6dbf-9dfe-487e-8b0b-af66af887206,2023,REG,,,,,,,,,2026-04-16 13:17:18.860947+00:00
4b9b73f0-9daf-11ed-affb-d7de6d7f398d,Player_4b9b73,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:17:18.860955+00:00
4b9b73f0-9daf-11ed-affb-d7de6d7f398d,Player_4b9b73,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:17:18.860958+00:00
4f6b30b0-550f-11ef-830c-e539946aedf9,Player_4f6b30,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:17:20.765454+00:00
4f6b30b0-550f-11ef-830c-e539946aedf9,Player_4f6b30,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:17:20.765461+00:00
500a86f1-d63c-4dc8-b49e-68430ace70eb,Player_500a86,,,d1132b13-2c29-4e6d-9011-b627c7fd9a17,2021,REG,,,,,,,,,2026-04-16 13:17:22.782924+00:00
500a86f1-d63c-4dc8-b49e-68430ace70eb,Player_500a86,,,ff53e5e4-10ef-4842-a0b7-b489956fa07e,2022,REG,,,,,,,,,2026-04-16 13:17:22.782932+00:00
500a86f1-d63c-4dc8-b49e-68430ace70eb,Player_500a86,,,f58c6dbf-9dfe-487e-8b0b-af66af887206,2023,REG,,,,,,,,,2026-04-16 13:17:22.782934+00:00
500a86f1-d63c-4dc8-b49e-68430ace70eb,Player_500a86,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:17:22.782938+00:00
500a86f1-d63c-4dc8-b49e-68430ace70eb,Player_500a86,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:17:22.782941+00:00
53f4c5e0-f636-11ec-a454-0195ac6142b0,Player_53f4c5,,,ff53e5e4-10ef-4842-a0b7-b489956fa07e,2022,REG,,,,,,,,,2026-04-16 13:17:24.606739+00:00
53f4c5e0-f636-11ec-a454-0195ac6142b0,Player_53f4c5,,,f58c6dbf-9dfe-487e-8b0b-af66af887206,2023,REG,,,,,,,,,2026-04-16 13:17:24.606749+00:00
53f4c5e0-f636-11ec-a454-0195ac6142b0,Player_53f4c5,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:17:24.606754+00:00
53f4c5e0-f636-11ec-a454-0195ac6142b0,Player_53f4c5,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:17:24.606759+00:00
5844d160-94d6-11ec-9a13-bdad2320c674,Player_5844d1,,,ff53e5e4-10ef-4842-a0b7-b489956fa07e,2022,REG,,,,,,,,,2026-04-16 13:17:26.437669+00:00
5844d160-94d6-11ec-9a13-bdad2320c674,Player_5844d1,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:17:26.437757+00:00
594a3360-0641-11ee-b45e-43d642150b47,Player_594a33,,,f58c6dbf-9dfe-487e-8b0b-af66af887206,2023,REG,,,,,,,,,2026-04-16 13:17:28.203928+00:00
594a3360-0641-11ee-b45e-43d642150b47,Player_594a33,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:17:28.203936+00:00
594a3360-0641-11ee-b45e-43d642150b47,Player_594a33,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:17:28.203939+00:00
5b6c4630-f899-11ec-8190-074ed0b20d38,Player_5b6c46,,,ff53e5e4-10ef-4842-a0b7-b489956fa07e,2022,REG,,,,,,,,,2026-04-16 13:17:30.207065+00:00
5b6c4630-f899-11ec-8190-074ed0b20d38,Player_5b6c46,,,f58c6dbf-9dfe-487e-8b0b-af66af887206,2023,REG,,,,,,,,,2026-04-16 13:17:30.207073+00:00
5b6c4630-f899-11ec-8190-074ed0b20d38,Player_5b6c46,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:17:30.207076+00:00
5b6c4630-f899-11ec-8190-074ed0b20d38,Player_5b6c46,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:17:30.207078+00:00
5be87f40-c5ff-11ee-a136-e78d78ebe5d6,Player_5be87f,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:17:32.053102+00:00
5be87f40-c5ff-11ee-a136-e78d78ebe5d6,Player_5be87f,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:17:32.053110+00:00
5e6b81a0-5dab-11f0-84a7-571b82393123,Player_5e6b81,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:17:33.874783+00:00
6247d884-40c6-4af5-8276-16cc34a37f25,Player_6247d8,,,d1132b13-2c29-4e6d-9011-b627c7fd9a17,2021,REG,,,,,,,,,2026-04-16 13:17:35.688875+00:00
6247d884-40c6-4af5-8276-16cc34a37f25,Player_6247d8,,,ff53e5e4-10ef-4842-a0b7-b489956fa07e,2022,REG,,,,,,,,,2026-04-16 13:17:35.688887+00:00
6247d884-40c6-4af5-8276-16cc34a37f25,Player_6247d8,,,f58c6dbf-9dfe-487e-8b0b-af66af887206,2023,REG,,,,,,,,,2026-04-16 13:17:35.688892+00:00
6247d884-40c6-4af5-8276-16cc34a37f25,Player_6247d8,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:17:35.688896+00:00
6247d884-40c6-4af5-8276-16cc34a37f25,Player_6247d8,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:17:35.688901+00:00
64fb7230-5dcb-11f0-915e-91585bd5e9e7,Player_64fb72,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:17:37.538978+00:00
67ad5355-7dac-47b1-8a50-8579f464cf0e,Player_67ad53,,,17d91be7-4bd3-4407-80e2-eca205c9284a,2020,REG,,,,,,,,,2026-04-16 13:17:39.472263+00:00
67ad5355-7dac-47b1-8a50-8579f464cf0e,Player_67ad53,,,d1132b13-2c29-4e6d-9011-b627c7fd9a17,2021,REG,,,,,,,,,2026-04-16 13:17:39.472272+00:00
67ad5355-7dac-47b1-8a50-8579f464cf0e,Player_67ad53,,,ff53e5e4-10ef-4842-a0b7-b489956fa07e,2022,REG,,,,,,,,,2026-04-16 13:17:39.472275+00:00
67ad5355-7dac-47b1-8a50-8579f464cf0e,Player_67ad53,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:17:39.472278+00:00
67ad5355-7dac-47b1-8a50-8579f464cf0e,Player_67ad53,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:17:39.472280+00:00
6814857f-8b26-4034-9770-8a32f8eb5f87,Player_681485,,,d1132b13-2c29-4e6d-9011-b627c7fd9a17,2021,REG,,,,,,,,,2026-04-16 13:17:41.305128+00:00
6814857f-8b26-4034-9770-8a32f8eb5f87,Player_681485,,,ff53e5e4-10ef-4842-a0b7-b489956fa07e,2022,REG,,,,,,,,,2026-04-16 13:17:41.305136+00:00
6814857f-8b26-4034-9770-8a32f8eb5f87,Player_681485,,,f58c6dbf-9dfe-487e-8b0b-af66af887206,2023,REG,,,,,,,,,2026-04-16 13:17:41.305138+00:00
6814857f-8b26-4034-9770-8a32f8eb5f87,Player_681485,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:17:41.305140+00:00
6814857f-8b26-4034-9770-8a32f8eb5f87,Player_681485,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:17:41.305143+00:00
6a685880-d8a9-11ee-b4ab-d9199a278cc1,Player_6a6858,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:17:43.165544+00:00
6a685880-d8a9-11ee-b4ab-d9199a278cc1,Player_6a6858,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:17:43.165552+00:00
6cdd7500-9fc1-11ec-8d3e-25cbf0d2c00a,Player_6cdd75,,,ff53e5e4-10ef-4842-a0b7-b489956fa07e,2022,REG,,,,,,,,,2026-04-16 13:17:45.008023+00:00
6cdd7500-9fc1-11ec-8d3e-25cbf0d2c00a,Player_6cdd75,,,f58c6dbf-9dfe-487e-8b0b-af66af887206,2023,REG,,,,,,,,,2026-04-16 13:17:45.008031+00:00
6cdd7500-9fc1-11ec-8d3e-25cbf0d2c00a,Player_6cdd75,,,908fbc20-f5c7-11ee-a306-c311afc28263,2024,REG,,,,,,,,,2026-04-16 13:17:45.008033+00:00
6cdd7500-9fc1-11ec-8d3e-25cbf0d2c00a,Player_6cdd75,,,754e4990-efc7-11ef-bb2a-5d2d22b9215e,2025,REG,,,,,,,,,2026-04-16 13:17:45.008036+00:00
6e67e781-f023-44d0-94ae-3d547bace361,Player_6e67e7,,,17d91be7-4bd3-4407-80e2-eca205c9284a,2020,REG,,,,,,,,,2026-04-16 13:17:46.853151+00:00
